Fecha,Hora,Temperatura (°C),Humedad (%)
2025-10-10,10:47:58,18.4,49.3
2025-10-10,10:48:00,18.4,49.3
2025-10-10,10:48:02,18.4,49.4
2025-10-10,10:48:04,18.4,49.4
2025-10-10,10:48:06,18.4,49.4
2025-10-10,10:48:08,18.4,49.4
2025-10-10,10:48:10,18.4,49.5
2025-10-10,10:48:12,18.4,49.5
2025-10-10,10:48:14,18.4,49.5
2025-10-10,10:48:16,18.4,49.5
2025-10-10,10:48:18,18.4,49.5
2025-10-10,10:48:20,18.4,49.5
2025-10-10,10:48:22,18.4,49.5
2025-10-10,10:48:24,18.4,49.5
2025-10-10,10:48:26,18.4,49.5
2025-10-10,10:48:28,18.4,49.5
2025-10-10,10:48:30,18.4,49.5
2025-10-10,10:48:32,18.4,49.5
2025-10-10,10:48:34,18.4,49.4
2025-10-10,10:48:36,18.4,49.5
2025-10-10,10:48:38,18.4,49.4
2025-10-10,10:48:40,18.4,49.4
2025-10-10,10:48:42,18.4,49.4
2025-10-10,10:48:44,18.4,49.4
2025-10-10,10:48:46,18.4,49.4
2025-10-10,10:48:48,18.4,49.4
2025-10-10,10:48:50,18.4,49.3
2025-10-10,10:48:52,18.4,49.3
2025-10-10,10:48:54,18.4,49.3
2025-10-10,10:48:56,18.4,49.3
2025-10-10,10:48:58,18.4,49.4
2025-10-10,10:49:00,18.4,49.4
2025-10-10,10:49:02,18.4,49.4
2025-10-10,10:49:04,18.4,49.4
2025-10-10,10:49:06,18.4,49.4
2025-10-10,10:49:08,18.4,49.5
2025-10-10,10:49:10,18.4,49.5
2025-10-10,10:49:12,18.4,49.5
2025-10-10,10:49:14,18.4,49.5
2025-10-10,10:49:16,18.4,49.5
2025-10-10,10:49:18,18.4,49.5
2025-10-10,10:49:20,18.4,49.5
2025-10-10,10:49:22,18.4,49.5
2025-10-10,10:49:24,18.4,49.5
2025-10-10,10:49:26,18.4,49.5
2025-10-10,10:49:28,18.4,49.5
2025-10-10,10:49:30,18.4,49.5
2025-10-10,10:49:32,18.4,49.5
2025-10-10,10:49:34,18.4,49.5
2025-10-10,10:49:36,18.4,49.5
2025-10-10,10:49:38,18.4,49.5
2025-10-10,10:49:40,18.4,49.5
2025-10-10,10:49:42,18.4,49.5
2025-10-10,10:49:44,18.4,49.5
2025-10-10,10:49:46,18.4,49.5
2025-10-10,10:49:48,18.4,49.6
2025-10-10,10:49:50,18.4,49.6
2025-10-10,10:49:52,18.4,49.6
2025-10-10,10:49:54,18.4,49.6
2025-10-10,10:49:56,18.4,49.6
2025-10-10,10:49:58,18.4,49.5
2025-10-10,10:50:00,18.4,49.4
2025-10-10,10:50:02,18.4,49.4
2025-10-10,10:50:04,18.4,49.3
2025-10-10,10:50:06,18.4,49.3
2025-10-10,10:50:08,18.4,49.3
2025-10-10,10:50:41,18.4,49.3
2025-10-10,10:51:41,18.4,49.3
2025-10-10,10:52:41,18.4,49.3
2025-10-10,10:53:41,18.4,49.4
2025-10-10,10:54:41,18.4,49.4
2025-10-10,10:55:41,18.4,49.4
2025-10-10,10:56:41,18.4,49.5
2025-10-10,10:57:41,18.4,49.5
2025-10-10,10:58:41,18.4,49.4
2025-10-10,10:59:41,18.4,49.5
2025-10-10,11:00:41,18.4,49.5
2025-10-10,11:01:41,18.4,49.5
2025-10-10,11:02:41,18.4,49.4
2025-10-10,11:06:37,19.0,49.3
2025-10-10,11:06:39,19.0,49.3
2025-10-10,11:06:41,19.0,49.3
2025-10-10,11:06:43,19.0,49.3
2025-10-10,11:06:45,19.0,49.3
2025-10-10,11:06:47,19.0,49.3
2025-10-10,11:06:49,19.0,49.3
2025-10-10,11:06:51,19.0,49.3
2025-10-10,11:06:53,19.0,49.3
2025-10-10,11:06:55,19.0,49.3
2025-10-10,11:06:57,19.0,49.3
2025-10-10,11:06:59,19.0,49.3
2025-10-10,11:07:01,19.0,49.3
2025-10-10,11:07:03,19.0,49.3
2025-10-10,11:07:05,19.0,49.3
2025-10-10,11:07:07,19.0,49.3
2025-10-10,11:07:09,19.0,49.3
2025-10-10,11:07:11,19.0,49.3
2025-10-10,11:07:13,19.0,49.3
2025-10-10,11:07:15,19.0,49.3
2025-10-10,11:07:17,19.0,49.3
2025-10-10,11:07:19,19.0,49.3
2025-10-10,11:07:21,19.0,49.3
2025-10-10,11:07:23,19.0,49.3
2025-10-10,11:07:25,19.0,49.3
2025-10-10,11:07:27,19.0,49.3
2025-10-10,11:07:29,19.0,49.3
2025-10-10,11:07:31,19.0,49.3
2025-10-10,11:07:33,19.0,49.3
2025-10-10,11:07:35,19.0,49.3
2025-10-10,11:07:37,19.0,49.3
2025-10-10,11:07:39,19.0,49.3
2025-10-10,11:07:41,19.0,49.3
2025-10-10,11:07:43,19.0,49.3
2025-10-10,11:07:45,19.0,49.3
2025-10-10,11:07:47,19.0,49.3
2025-10-10,11:07:49,19.0,49.3
2025-10-10,11:07:51,19.0,49.3
2025-10-10,11:07:53,19.0,49.4
2025-10-10,11:07:55,19.0,49.4
2025-10-10,11:07:57,19.0,49.4
2025-10-10,11:07:59,19.0,49.4
2025-10-10,11:08:01,19.0,49.4
2025-10-10,11:08:03,19.0,49.4
2025-10-10,11:08:05,19.0,49.4
2025-10-10,11:08:07,19.0,49.4
2025-10-10,11:08:09,19.0,49.4
2025-10-10,11:08:11,19.0,49.4
2025-10-10,11:08:13,19.0,49.4
2025-10-10,11:08:15,19.0,49.4
2025-10-10,11:08:17,19.0,49.4
2025-10-10,11:08:19,19.0,49.4
2025-10-10,11:08:21,19.0,49.4
2025-10-10,11:08:23,19.0,49.4
2025-10-10,11:08:26,19.0,49.4
2025-10-10,11:08:27,19.0,49.4
2025-10-10,11:08:29,19.0,49.4
2025-10-10,11:08:31,19.0,49.4
2025-10-10,11:08:33,19.0,49.4
2025-10-10,11:08:35,19.0,49.4
2025-10-10,11:08:37,19.0,49.4
2025-10-10,11:08:39,19.0,49.4
2025-10-10,11:08:41,19.0,49.4
2025-10-10,11:08:43,19.0,49.4
2025-10-10,11:08:45,19.0,49.5
2025-10-10,11:08:47,19.0,49.4
2025-10-10,11:09:41,19.1,49.5
2025-10-10,11:10:41,19.0,49.5
2025-10-10,11:11:41,19.1,49.5
2025-10-10,11:12:41,19.0,49.4
2025-10-10,11:13:41,19.1,49.4
2025-10-10,11:14:41,19.1,49.4
2025-10-10,11:15:30,19.1,49.4
2025-10-10,11:15:31,19.1,49.3
2025-10-10,11:15:33,19.0,49.3
2025-10-10,11:28:38,19.9,49.4
2025-10-10,11:28:40,19.9,49.4
2025-10-10,11:28:42,20.0,49.3
2025-10-10,11:28:44,20.0,49.2
2025-10-10,11:28:46,20.0,49.2
2025-10-10,11:28:48,20.0,49.1
2025-10-10,11:28:50,20.0,49.0
2025-10-10,11:28:52,20.0,49.0
2025-10-10,11:29:09,20.0,49.0
2025-10-10,11:29:11,20.1,49.0
2025-10-10,11:29:13,20.1,49.0
2025-10-10,11:29:15,20.1,48.8
2025-10-10,11:29:17,20.1,48.8
2025-10-10,11:29:19,20.1,48.7
2025-10-10,11:29:21,20.1,48.7
2025-10-10,11:29:23,20.1,48.6
2025-10-10,11:29:25,20.1,48.6
2025-10-10,11:29:27,20.2,48.5
2025-10-10,11:29:29,20.2,48.4
2025-10-10,11:29:31,20.2,48.3
2025-10-10,11:29:33,20.2,48.3
2025-10-10,11:29:35,20.2,48.3
2025-10-10,11:29:37,20.2,48.3
2025-10-10,11:29:39,20.2,48.3
2025-10-10,11:29:41,20.3,48.2
2025-10-10,11:29:43,20.3,48.3
2025-10-10,11:29:45,20.3,48.3
2025-10-10,11:29:47,20.3,48.2
2025-10-10,11:29:49,20.3,48.2
2025-10-10,11:29:51,20.3,48.2
2025-10-10,11:29:53,20.3,48.2
2025-10-10,11:29:55,20.3,48.2
2025-10-10,11:29:57,20.3,48.3
2025-10-10,11:29:59,20.3,48.3
2025-10-10,11:30:01,20.4,48.3
2025-10-10,11:30:03,20.4,48.3
2025-10-10,11:30:05,20.4,48.3
2025-10-10,11:30:07,20.4,48.3
2025-10-10,11:30:09,20.4,48.3
2025-10-10,11:30:11,20.4,48.3
2025-10-10,11:30:13,20.4,48.3
2025-10-10,11:30:15,20.4,48.2
2025-10-10,11:30:17,20.5,48.2
2025-10-10,11:30:19,20.5,48.1
2025-10-10,11:30:21,20.5,48.1
2025-10-10,11:30:23,20.5,48.1
2025-10-10,11:30:25,20.5,48.1
2025-10-10,11:30:27,20.5,48.0
2025-10-10,11:30:29,20.5,48.0
2025-10-10,11:30:31,20.5,48.0
2025-10-10,11:30:33,20.5,48.0
2025-10-10,11:30:35,20.6,48.0
2025-10-10,11:30:37,20.6,48.0
2025-10-10,11:30:39,20.6,48.0
2025-10-10,11:30:41,20.6,47.9
2025-10-10,11:30:43,20.6,47.9
2025-10-10,11:30:45,20.6,47.9
2025-10-10,11:30:47,20.6,47.9
2025-10-10,11:30:50,20.6,47.9
2025-10-10,11:30:52,20.6,47.8
2025-10-10,11:30:53,20.6,47.8
2025-10-10,11:30:55,20.6,47.7
2025-10-10,11:30:57,20.7,47.6
2025-10-10,11:30:59,20.7,47.6
2025-10-10,11:31:01,20.7,47.5
2025-10-10,11:31:03,20.7,47.5
2025-10-10,11:31:05,20.7,47.5
2025-10-10,11:31:07,20.7,47.4
2025-10-10,11:31:09,20.7,49.5
2025-10-10,11:31:11,20.7,50.3
2025-10-10,11:31:13,20.8,50.2
2025-10-10,11:31:15,20.8,50.0
2025-10-10,11:31:17,20.8,49.6
2025-10-10,11:31:19,20.8,49.2
2025-10-10,11:31:22,20.8,48.8
2025-10-10,11:31:23,20.8,48.5
2025-10-10,11:31:25,20.9,48.2
2025-10-10,11:31:27,20.9,48.0
2025-10-10,11:31:30,20.9,47.8
2025-10-10,11:31:33,20.9,47.7
2025-10-10,11:31:33,20.9,47.5
2025-10-10,11:31:35,20.9,47.4
2025-10-10,11:31:37,20.9,47.3
2025-10-10,11:31:39,20.9,47.2
2025-10-10,11:31:41,21.0,47.2
2025-10-10,11:32:41,21.0,47.2
2025-10-10,11:33:42,21.0,47.2
2025-10-10,11:34:41,21.0,47.2
2025-10-10,11:35:41,21.0,47.2
2025-10-10,11:36:04,21.0,47.2
2025-10-10,11:36:05,21.0,47.2
2025-10-10,11:36:07,21.0,47.2
2025-10-10,11:36:09,21.1,47.2
2025-10-10,11:36:11,21.1,47.1
2025-10-10,11:36:13,21.1,47.1
2025-10-10,11:36:15,21.1,47.1
2025-10-10,11:36:17,21.1,47.1
