Fecha,Hora,Temperatura (°C),Humedad (%)
2025-10-20,10:29:49,21.4,45.6
2025-10-20,10:30:49,21.4,45.7
2025-10-20,10:31:30,21.5,46.3
2025-10-20,10:32:30,21.4,46.4
2025-10-20,10:33:30,21.4,46.2
2025-10-20,10:34:30,21.3,46.3
2025-10-20,10:35:30,21.3,46.4
2025-10-20,10:36:30,21.3,46.3
2025-10-20,10:37:30,21.3,46.4
2025-10-20,10:38:30,21.3,46.6
2025-10-20,10:39:30,21.3,46.6
2025-10-20,10:40:30,21.3,47.0
2025-10-20,10:41:30,21.3,46.9
2025-10-20,10:42:30,21.4,46.9
2025-10-20,10:43:30,21.4,46.9
2025-10-20,10:44:30,21.4,46.8
2025-10-20,10:45:30,21.4,46.6
2025-10-20,10:46:30,21.4,47.2
2025-10-20,10:47:30,21.4,46.7
2025-10-20,10:48:30,21.4,46.8
2025-10-20,10:49:30,21.5,46.9
2025-10-20,10:50:22,21.8,46.5
2025-10-20,10:51:22,21.5,46.6
2025-10-20,10:52:22,21.5,46.7
2025-10-20,10:53:22,21.5,46.6
2025-10-20,10:54:23,21.5,46.6
2025-10-20,10:55:23,21.5,46.6
2025-10-20,10:56:23,21.5,46.6
2025-10-20,10:57:23,21.5,46.6
2025-10-20,10:58:23,21.6,46.4
2025-10-20,10:59:23,21.6,46.6
2025-10-20,11:00:23,21.6,46.5
2025-10-20,11:01:23,21.6,46.5
2025-10-20,11:02:23,21.7,46.2
2025-10-20,11:03:23,21.7,46.5
2025-10-20,11:04:23,21.7,46.3
2025-10-20,11:05:23,21.7,46.4
2025-10-20,11:06:23,21.8,46.1
2025-10-20,11:07:23,21.8,46.2
2025-10-20,11:08:23,21.8,46.3
2025-10-20,11:09:23,21.8,46.4
2025-10-20,11:10:23,21.8,46.4
2025-10-20,11:11:23,21.8,46.3
2025-10-20,11:12:23,21.7,46.7
2025-10-20,11:13:23,21.8,46.7
2025-10-20,11:14:24,21.8,46.6
2025-10-20,11:15:24,21.8,46.5
2025-10-20,11:16:24,21.9,46.4
2025-10-20,11:17:24,21.9,46.2
2025-10-20,11:18:24,21.9,46.6
2025-10-20,11:19:24,21.9,46.4
2025-10-20,11:20:24,21.9,46.4
2025-10-20,11:21:25,21.9,46.5
2025-10-20,11:22:25,21.9,46.5
2025-10-20,11:23:25,21.9,46.6
2025-10-20,11:24:25,21.9,46.7
2025-10-20,11:25:25,21.9,46.4
2025-10-20,11:26:25,21.9,46.6
2025-10-20,11:27:26,21.9,46.4
2025-10-20,11:28:26,22.0,46.6
2025-10-20,11:29:26,22.0,46.5
2025-10-20,11:30:26,22.0,46.5
2025-10-20,11:31:26,22.0,46.6
2025-10-20,11:32:26,22.0,46.3
2025-10-20,11:33:27,22.0,46.5
2025-10-20,11:34:27,22.0,46.5
2025-10-20,11:35:27,22.0,46.3
2025-10-20,11:36:27,22.0,46.4
2025-10-20,11:37:27,22.0,46.6
2025-10-20,11:38:28,22.0,46.6
2025-10-20,11:39:28,22.1,46.6
2025-10-20,11:40:29,22.1,46.6
2025-10-20,11:41:29,22.1,46.9
2025-10-20,11:42:29,22.1,46.4
2025-10-20,11:43:30,22.2,46.2
2025-10-20,11:44:30,22.2,46.6
2025-10-20,11:45:30,22.2,46.6
2025-10-20,11:46:30,22.2,46.4
2025-10-20,11:47:30,22.2,46.3
2025-10-20,11:48:30,22.3,46.3
2025-10-20,11:49:30,22.3,46.4
2025-10-20,11:50:30,22.3,46.1
2025-10-20,11:51:31,22.3,46.3
2025-10-20,11:52:31,22.3,46.4
2025-10-20,11:53:31,22.3,46.4
2025-10-20,11:54:31,22.3,46.0
2025-10-20,11:55:32,22.4,46.1
2025-10-20,11:56:32,22.4,46.0
2025-10-20,11:57:32,22.4,46.4
2025-10-20,11:58:33,22.4,46.2
2025-10-20,11:59:33,22.4,46.1
2025-10-20,12:00:33,22.4,45.8
2025-10-20,12:01:33,22.5,46.1
2025-10-20,12:02:34,22.5,46.0
2025-10-20,12:03:34,22.5,46.0
2025-10-20,12:04:34,22.5,46.2
2025-10-20,12:05:34,22.5,46.2
2025-10-20,12:06:34,22.5,45.9
2025-10-20,12:07:35,22.5,46.0
2025-10-20,12:08:36,22.5,46.0
2025-10-20,12:09:36,22.6,47.2
2025-10-20,12:10:36,22.6,47.2
2025-10-20,12:11:36,22.6,46.2
2025-10-20,12:12:37,22.7,45.9
2025-10-20,12:13:37,22.7,46.1
2025-10-20,12:14:37,22.7,45.8
2025-10-20,12:15:37,22.7,46.2
2025-10-20,12:16:37,22.7,45.9
2025-10-20,12:20:53,22.7,46.0
2025-10-20,12:21:53,22.7,46.0
2025-10-20,12:22:54,22.7,45.7
2025-10-20,12:23:55,22.7,45.9
2025-10-20,12:24:55,22.7,45.9
2025-10-20,12:25:56,22.7,45.8
2025-10-20,12:26:57,22.7,45.6
2025-10-20,12:27:57,22.8,46.0
2025-10-20,12:28:57,22.8,45.8
2025-10-20,12:29:57,22.8,47.5
2025-10-20,12:30:58,22.9,46.2
2025-10-20,12:31:59,22.9,46.0
2025-10-20,12:32:59,23.0,45.8
2025-10-20,12:33:59,23.0,46.3
2025-10-20,12:34:59,23.1,45.7
2025-10-20,12:36:00,23.1,46.0
2025-10-20,12:37:00,23.1,45.9
2025-10-20,12:38:00,23.2,45.7
2025-10-20,12:39:01,23.2,45.6
2025-10-20,12:40:01,23.2,45.8
2025-10-20,12:41:02,23.2,45.5
2025-10-20,12:42:03,23.3,45.7
2025-10-20,12:43:03,23.3,45.3
2025-10-20,12:44:05,23.4,45.2
2025-10-20,12:45:05,23.4,45.5
2025-10-20,12:46:05,23.5,45.3
2025-10-20,12:47:06,23.5,45.2
2025-10-20,12:48:06,23.6,45.2
2025-10-20,12:49:06,23.6,45.4
2025-10-20,12:50:06,23.6,45.3
2025-10-20,12:52:11,23.7,45.0
2025-10-20,12:53:11,23.8,45.2
2025-10-20,12:54:12,23.8,45.2
2025-10-20,12:55:12,23.8,44.6
2025-10-20,12:56:13,23.9,44.6
2025-10-20,12:57:13,23.9,44.8
2025-10-20,12:58:13,24.0,44.4
2025-10-20,12:59:13,24.0,44.6
2025-10-20,13:00:14,24.0,44.4
2025-10-20,13:01:14,24.0,44.4
2025-10-20,13:02:16,24.1,44.3
2025-10-20,13:03:16,24.1,44.3
2025-10-20,13:04:17,24.1,44.2
2025-10-20,13:05:17,24.2,44.2
2025-10-20,13:06:17,24.2,44.0
2025-10-20,13:07:17,24.2,44.1
2025-10-20,13:08:17,24.2,44.4
2025-10-20,13:09:18,24.2,44.3
2025-10-20,13:10:18,24.2,44.0
2025-10-20,13:11:19,24.2,43.8
2025-10-20,13:12:19,24.3,43.6
2025-10-20,13:13:21,24.3,44.0
2025-10-20,13:14:21,24.2,43.8
2025-10-20,13:15:22,24.2,43.7
2025-10-20,13:16:23,24.2,44.4
2025-10-20,13:17:23,24.3,44.1
2025-10-20,13:18:24,24.4,44.2
2025-10-20,13:19:24,24.5,44.0
2025-10-20,13:20:24,24.5,43.8
2025-10-20,13:21:25,24.6,44.0
2025-10-20,13:22:25,24.7,43.4
2025-10-20,13:23:27,24.7,43.5
2025-10-20,13:24:27,24.8,43.2
2025-10-20,13:25:27,24.8,43.5
2025-10-20,13:26:28,24.8,43.2
2025-10-20,13:27:28,24.8,43.2
2025-10-20,13:28:29,24.8,43.3
2025-10-20,13:29:29,24.8,43.2
2025-10-20,13:30:29,24.8,43.4
2025-10-20,13:31:30,24.8,43.6
2025-10-20,13:32:30,24.8,43.1
2025-10-20,13:33:31,24.9,44.0
2025-10-20,13:34:32,24.9,43.5
2025-10-20,13:35:32,24.9,43.5
2025-10-20,13:36:33,24.9,43.6
2025-10-20,13:37:34,24.9,43.4
2025-10-20,13:38:34,24.9,43.4
2025-10-20,13:39:35,24.9,43.9
2025-10-20,13:40:36,24.9,43.7
2025-10-20,13:41:37,24.9,44.2
2025-10-20,13:42:38,25.0,43.9
2025-10-20,13:43:39,25.0,43.4
2025-10-20,13:44:39,25.0,43.8
2025-10-20,13:45:40,25.1,43.6
2025-10-20,13:46:40,25.1,43.6
2025-10-20,13:47:41,25.1,43.6
2025-10-20,13:48:41,25.2,43.4
2025-10-20,13:49:41,25.2,43.4
2025-10-20,13:50:41,25.2,43.3
2025-10-20,13:51:41,25.2,44.1
2025-10-20,13:52:42,25.2,44.0
2025-10-20,13:53:43,25.2,44.1
2025-10-20,13:54:43,25.3,43.9
2025-10-20,13:55:43,25.3,43.8
2025-10-20,13:56:44,25.3,43.8
2025-10-20,13:57:44,25.3,43.9
2025-10-20,13:58:45,25.4,44.2
2025-10-20,13:59:45,25.4,44.4
2025-10-20,14:00:45,25.4,44.5
2025-10-20,14:01:45,25.5,44.6
2025-10-20,14:02:45,25.5,44.5
2025-10-20,14:03:47,25.5,44.3
2025-10-20,14:04:48,25.6,44.6
2025-10-20,14:05:48,25.7,44.4
2025-10-20,14:06:48,25.9,44.1
2025-10-20,14:07:49,26.1,43.9
2025-10-20,14:08:49,26.3,43.6
2025-10-20,14:09:49,26.5,43.3
2025-10-20,14:10:50,26.6,43.2
2025-10-20,14:11:50,26.7,42.9
2025-10-20,14:12:51,26.7,42.9
2025-10-20,14:13:52,26.8,42.9
2025-10-20,14:14:53,26.9,42.6
2025-10-20,14:15:53,26.9,42.7
2025-10-20,14:16:54,26.9,42.9
2025-10-20,14:17:54,27.0,42.6
2025-10-20,14:18:55,26.9,42.6
2025-10-20,14:19:55,27.0,42.6
2025-10-20,14:20:56,27.0,42.7
2025-10-20,14:21:56,26.9,42.8
2025-10-20,14:22:56,26.9,42.8
2025-10-20,14:23:58,27.0,42.6
2025-10-20,14:24:58,27.0,42.6
2025-10-20,14:25:58,26.9,43.0
2025-10-20,14:26:58,26.9,43.0
2025-10-20,14:27:58,26.9,43.1
2025-10-20,14:28:58,26.9,42.9
2025-10-20,14:29:59,26.9,43.2
2025-10-20,23:36:16,24.4,47.9
2025-10-20,23:37:19,24.4,48.1
2025-10-20,23:38:21,24.4,47.7
2025-10-20,23:39:23,24.4,47.7
2025-10-20,23:40:25,24.4,47.2
2025-10-20,23:41:27,24.4,47.3
2025-10-20,23:42:30,24.4,47.4
2025-10-20,23:43:33,24.3,47.6
2025-10-20,23:44:35,24.3,48.0
2025-10-20,23:45:38,24.2,47.6
2025-10-20,23:46:39,24.2,47.5
2025-10-20,23:47:42,24.2,47.5
2025-10-20,23:48:44,24.1,47.7
2025-10-20,23:49:47,24.1,47.5
2025-10-20,23:50:49,24.1,47.9
2025-10-20,23:51:51,24.0,48.0
2025-10-20,23:56:09,23.9,47.9
2025-10-20,23:57:11,23.8,48.2
2025-10-20,23:58:14,23.8,47.9
2025-10-20,23:59:16,23.8,47.9
