Fecha,Hora,Temperatura (°C),Humedad (%)
2025-10-15,16:42:37,21.2,59.9
2025-10-15,16:42:39,21.2,59.9
2025-10-15,16:42:41,21.2,59.8
2025-10-15,16:42:43,21.2,59.9
2025-10-15,16:42:45,21.2,60.0
2025-10-15,16:42:47,21.2,60.0
2025-10-15,16:42:49,21.2,60.0
2025-10-15,16:42:51,21.2,59.9
2025-10-15,16:42:53,21.2,59.9
2025-10-15,16:42:55,21.2,59.9
2025-10-15,16:42:57,21.2,59.9
2025-10-15,16:43:01,21.2,59.9
2025-10-15,16:43:01,21.2,59.9
2025-10-15,16:43:03,21.1,59.9
2025-10-15,16:43:05,21.2,59.9
2025-10-15,16:43:07,21.2,59.9
2025-10-15,16:43:09,21.2,59.9
2025-10-15,16:43:11,21.2,59.9
2025-10-15,16:43:13,21.2,59.9
2025-10-15,16:43:15,21.2,59.9
2025-10-15,16:43:17,21.2,59.9
2025-10-15,16:43:19,21.2,59.9
2025-10-15,16:43:21,21.2,59.9
2025-10-15,16:43:23,21.2,59.9
2025-10-15,16:43:25,21.2,59.9
2025-10-15,16:43:27,21.2,59.9
2025-10-15,16:43:29,21.2,59.9
2025-10-15,16:43:31,21.2,59.9
2025-10-15,16:43:33,21.2,59.9
2025-10-15,16:43:35,21.2,59.9
2025-10-15,16:43:37,21.2,59.8
2025-10-15,16:43:39,21.2,59.8
2025-10-15,16:43:41,21.2,59.8
2025-10-15,16:43:43,21.2,59.8
2025-10-15,16:43:45,21.2,59.8
2025-10-15,16:43:47,21.2,59.8
2025-10-15,16:43:49,21.2,59.8
2025-10-15,16:43:51,21.2,59.6
2025-10-15,16:43:53,21.2,59.7
2025-10-15,16:43:55,21.2,59.7
2025-10-15,16:43:57,21.2,59.7
2025-10-15,16:43:59,21.2,59.7
2025-10-15,16:44:01,21.2,59.7
2025-10-15,16:44:03,21.2,59.7
2025-10-15,16:44:05,21.2,59.8
2025-10-15,16:44:07,21.2,59.9
2025-10-15,16:44:09,21.2,59.9
2025-10-15,16:44:11,21.2,59.9
2025-10-15,16:44:13,21.2,59.9
2025-10-15,16:44:15,21.2,59.9
2025-10-15,16:44:17,21.2,59.9
2025-10-15,16:44:19,21.2,59.9
2025-10-15,16:44:21,21.2,59.9
2025-10-15,16:44:23,21.2,60.0
2025-10-15,16:44:25,21.2,60.0
2025-10-15,16:44:27,21.2,60.0
2025-10-15,16:44:29,21.2,60.0
2025-10-15,16:44:31,21.2,60.0
2025-10-15,16:44:33,21.2,60.0
2025-10-15,16:44:35,21.2,60.0
2025-10-15,16:44:37,21.2,60.0
2025-10-15,16:44:39,21.2,60.0
2025-10-15,16:44:41,21.2,59.9
2025-10-15,16:44:43,21.2,60.5
2025-10-15,16:44:45,21.2,60.8
2025-10-15,16:44:47,21.2,61.1
2025-10-15,16:44:49,21.2,61.1
2025-10-15,16:44:51,21.2,61.0
2025-10-15,16:44:53,21.2,60.8
2025-10-15,16:44:55,21.2,60.7
2025-10-15,16:44:57,21.2,60.6
2025-10-15,16:44:59,21.2,60.5
2025-10-15,16:45:02,21.2,60.3
2025-10-15,16:45:03,21.2,60.3
2025-10-15,16:45:05,21.2,60.2
2025-10-15,16:45:07,21.2,60.1
2025-10-15,16:45:09,21.2,60.1
2025-10-15,16:45:11,21.2,60.1
2025-10-15,16:45:13,21.2,60.1
2025-10-15,16:45:15,21.2,60.0
2025-10-15,16:45:17,21.2,60.0
2025-10-15,16:45:19,21.2,60.0
2025-10-15,16:45:21,21.2,60.0
2025-10-15,16:45:23,21.2,59.9
2025-10-15,16:45:25,21.2,59.9
2025-10-15,16:45:27,21.2,59.9
2025-10-15,16:45:29,21.2,59.9
2025-10-15,16:45:31,21.2,60.0
2025-10-15,16:45:33,21.2,60.1
2025-10-15,16:45:35,21.2,60.1
2025-10-15,16:45:37,21.2,60.1
2025-10-15,16:45:39,21.2,60.1
2025-10-15,16:45:41,21.2,60.1
2025-10-15,16:45:43,21.2,60.0
2025-10-15,16:45:45,21.2,60.0
2025-10-15,16:45:47,21.2,60.0
2025-10-15,16:45:57,21.2,59.9
2025-10-15,16:45:59,21.2,59.9
2025-10-15,16:46:01,21.2,59.9
2025-10-15,16:46:03,21.2,59.8
2025-10-15,16:46:05,21.3,59.8
2025-10-15,16:46:07,21.2,59.7
2025-10-15,16:46:09,21.2,59.7
2025-10-15,16:46:11,21.2,59.7
2025-10-15,16:46:13,21.2,59.7
2025-10-15,16:46:15,21.2,59.6
2025-10-15,16:46:17,21.2,59.6
2025-10-15,16:46:19,21.2,59.6
2025-10-15,16:46:21,21.2,59.5
2025-10-15,16:46:23,21.2,59.5
2025-10-15,16:46:25,21.2,59.5
2025-10-15,16:46:27,21.2,59.5
2025-10-15,16:46:29,21.3,59.5
2025-10-15,16:46:31,21.2,59.4
2025-10-15,16:46:33,21.2,59.5
2025-10-15,16:46:35,21.3,59.5
2025-10-15,16:46:37,21.2,59.5
2025-10-15,16:46:39,21.2,59.5
2025-10-15,16:46:41,21.2,59.5
2025-10-15,16:46:43,21.2,59.5
2025-10-15,16:46:45,21.3,59.5
2025-10-15,16:46:47,21.2,59.5
2025-10-15,16:46:49,21.2,59.5
2025-10-15,16:46:51,21.2,59.5
2025-10-15,16:46:53,21.2,59.4
2025-10-15,16:46:55,21.2,59.5
2025-10-15,16:46:57,21.2,59.5
2025-10-15,16:46:59,21.2,59.5
2025-10-15,16:47:01,21.3,59.5
2025-10-15,16:47:03,21.2,59.5
2025-10-15,16:47:05,21.2,59.5
2025-10-15,16:47:07,21.2,59.5
2025-10-15,16:47:09,21.2,59.5
2025-10-15,16:47:11,21.2,59.5
2025-10-15,16:47:13,21.2,59.5
2025-10-15,16:47:15,21.2,59.5
2025-10-15,16:47:17,21.2,59.5
2025-10-15,16:47:19,21.3,59.5
2025-10-15,16:47:21,21.3,59.4
2025-10-15,16:47:23,21.2,59.5
2025-10-15,16:47:25,21.3,59.5
2025-10-15,16:47:27,21.2,59.4
2025-10-15,16:47:29,21.2,59.4
2025-10-15,16:47:31,21.3,59.4
2025-10-15,16:47:33,21.3,59.4
2025-10-15,16:47:35,21.2,59.4
2025-10-15,16:47:37,21.2,59.5
2025-10-15,16:47:39,21.3,59.4
2025-10-15,16:47:41,21.2,59.4
2025-10-15,16:47:43,21.3,59.4
2025-10-15,16:47:45,21.2,59.4
2025-10-15,16:47:47,21.3,59.4
2025-10-15,16:47:49,21.2,59.4
2025-10-15,16:47:51,21.2,59.4
2025-10-15,16:47:53,21.3,59.4
2025-10-15,16:47:55,21.2,59.4
2025-10-15,16:47:57,21.2,59.4
2025-10-15,16:47:59,21.3,59.4
2025-10-15,16:48:01,21.3,59.4
2025-10-15,16:48:03,21.2,59.3
2025-10-15,16:48:05,21.2,59.4
2025-10-15,16:48:07,21.3,59.4
2025-10-15,16:48:09,21.3,59.3
2025-10-15,16:48:11,21.2,59.3
2025-10-15,16:48:13,21.2,59.3
2025-10-15,16:48:15,21.2,59.3
2025-10-15,16:48:17,21.3,59.3
2025-10-15,16:48:19,21.3,59.3
2025-10-15,16:48:21,21.3,59.3
2025-10-15,16:48:23,21.3,59.3
2025-10-15,16:48:25,21.3,59.3
2025-10-15,16:48:27,21.3,59.3
2025-10-15,16:48:29,21.3,59.3
2025-10-15,16:48:31,21.3,59.2
2025-10-15,16:48:33,21.3,59.3
2025-10-15,16:48:35,21.3,59.3
2025-10-15,16:48:37,21.3,59.2
2025-10-15,16:48:39,21.3,59.2
2025-10-15,16:48:41,21.3,59.3
2025-10-15,16:48:43,21.3,59.3
2025-10-15,16:48:45,21.3,59.3
2025-10-15,16:48:48,21.2,59.3
2025-10-15,16:48:49,21.3,59.2
2025-10-15,16:48:51,21.3,59.2
2025-10-15,16:48:53,21.3,59.3
2025-10-15,16:48:55,21.3,59.2
2025-10-15,16:48:57,21.3,59.2
2025-10-15,16:48:59,21.3,59.3
2025-10-15,16:49:01,21.3,59.2
2025-10-15,16:49:03,21.3,59.2
2025-10-15,16:49:05,21.3,59.2
2025-10-15,16:49:07,21.3,59.2
2025-10-15,16:49:09,21.3,59.2
2025-10-15,16:49:11,21.3,59.2
2025-10-15,16:49:13,21.3,59.2
2025-10-15,16:49:15,21.3,59.2
2025-10-15,16:49:17,21.3,59.2
2025-10-15,16:49:19,21.3,59.2
2025-10-15,16:49:21,21.3,59.2
2025-10-15,16:49:23,21.2,59.2
2025-10-15,16:49:25,21.3,59.2
2025-10-15,16:49:27,21.2,59.2
2025-10-15,16:49:29,21.3,59.2
2025-10-15,16:49:31,21.3,59.2
2025-10-15,16:49:33,21.2,59.2
2025-10-15,16:49:35,21.2,59.2
2025-10-15,16:49:37,21.3,59.2
2025-10-15,16:49:39,21.3,59.2
2025-10-15,16:49:41,21.3,59.2
2025-10-15,16:49:43,21.3,59.1
2025-10-15,16:49:45,21.3,59.2
2025-10-15,16:49:47,21.3,59.1
2025-10-15,16:49:49,21.3,59.1
2025-10-15,16:49:51,21.3,59.1
2025-10-15,16:49:53,21.3,59.2
2025-10-15,16:49:55,21.3,59.1
2025-10-15,16:49:57,21.3,59.1
2025-10-15,16:49:59,21.3,59.1
2025-10-15,16:50:01,21.3,59.1
2025-10-15,16:50:03,21.3,59.1
2025-10-15,16:50:05,21.3,59.1
2025-10-15,16:50:07,21.3,59.1
2025-10-15,16:50:09,21.3,59.1
2025-10-15,16:50:11,21.2,59.1
2025-10-15,16:50:13,21.3,59.1
2025-10-15,16:50:15,21.3,59.2
2025-10-15,16:50:17,21.3,59.1
2025-10-15,16:50:19,21.3,59.1
2025-10-15,16:50:21,21.3,59.1
2025-10-15,16:50:23,21.3,59.1
2025-10-15,16:50:25,21.3,59.2
2025-10-15,16:50:27,21.3,59.2
2025-10-15,16:50:29,21.3,59.2
2025-10-15,16:50:31,21.3,59.2
2025-10-15,16:50:33,21.2,59.2
2025-10-15,16:50:35,21.3,59.2
2025-10-15,16:50:37,21.2,59.2
2025-10-15,16:50:39,21.3,59.3
2025-10-15,16:50:41,21.3,59.3
2025-10-15,16:50:43,21.3,59.3
2025-10-15,16:50:45,21.3,59.3
2025-10-15,16:50:47,21.3,59.3
2025-10-15,16:50:49,21.3,59.3
2025-10-15,16:50:51,21.3,59.3
2025-10-15,16:50:53,21.3,59.3
2025-10-15,16:50:55,21.3,59.3
2025-10-15,16:50:57,21.3,59.3
2025-10-15,16:50:59,21.3,59.3
2025-10-15,16:51:01,21.3,59.3
2025-10-15,16:51:03,21.3,59.2
2025-10-15,16:51:05,21.3,59.2
2025-10-15,16:51:07,21.3,59.2
2025-10-15,16:51:09,21.3,59.2
2025-10-15,16:51:11,21.3,59.2
2025-10-15,16:51:13,21.3,59.2
2025-10-15,16:51:15,21.3,59.2
2025-10-15,16:51:17,21.2,59.2
2025-10-15,16:51:19,21.3,59.1
2025-10-15,16:51:21,21.3,59.2
2025-10-15,16:51:23,21.2,59.2
2025-10-15,16:51:25,21.3,59.2
2025-10-15,16:51:27,21.2,59.2
2025-10-15,16:51:29,21.2,59.2
2025-10-15,16:51:31,21.3,59.2
2025-10-15,16:51:33,21.2,59.2
2025-10-15,16:51:35,21.2,59.2
2025-10-15,16:51:37,21.2,59.2
2025-10-15,16:51:39,21.2,59.2
2025-10-15,16:51:41,21.2,59.3
2025-10-15,16:51:43,21.2,59.3
2025-10-15,16:51:45,21.2,59.3
2025-10-15,16:51:47,21.2,59.3
2025-10-15,16:51:49,21.2,59.3
2025-10-15,16:51:51,21.2,59.3
2025-10-15,16:51:53,21.2,59.4
2025-10-15,16:51:55,21.2,59.4
2025-10-15,16:51:57,21.2,59.4
2025-10-15,16:51:59,21.2,59.4
2025-10-15,16:52:01,21.2,59.4
2025-10-15,16:52:03,21.2,59.4
2025-10-15,16:52:05,21.3,59.4
2025-10-15,16:52:07,21.2,59.4
2025-10-15,16:52:09,21.2,59.4
2025-10-15,16:52:11,21.2,59.4
2025-10-15,16:52:13,21.3,59.4
2025-10-15,16:52:15,21.2,59.4
2025-10-15,16:52:17,21.2,59.4
2025-10-15,16:52:19,21.2,59.4
2025-10-15,16:52:21,21.2,59.4
2025-10-15,16:52:23,21.2,59.4
2025-10-15,16:52:25,21.2,59.3
2025-10-15,16:52:27,21.2,59.3
2025-10-15,16:52:29,21.2,59.3
2025-10-15,16:52:31,21.2,59.3
2025-10-15,16:52:33,21.2,59.4
2025-10-15,16:52:35,21.2,59.5
2025-10-15,16:52:37,21.2,59.5
2025-10-15,16:52:39,21.2,59.6
2025-10-15,16:52:41,21.2,59.7
2025-10-15,16:52:43,21.2,59.7
2025-10-15,16:52:45,21.2,59.8
2025-10-15,16:52:47,21.2,59.7
2025-10-15,16:52:49,21.2,59.7
2025-10-15,16:52:51,21.2,59.6
2025-10-15,16:52:53,21.2,59.6
2025-10-15,16:52:55,21.2,59.5
2025-10-15,16:52:57,21.2,59.5
2025-10-15,16:52:59,21.2,59.5
2025-10-15,16:53:01,21.2,59.4
2025-10-15,16:53:03,21.3,59.4
2025-10-15,16:53:05,21.2,59.4
2025-10-15,16:53:07,21.3,59.3
2025-10-15,16:53:09,21.3,59.3
2025-10-15,16:53:11,21.2,59.3
2025-10-15,16:53:13,21.2,59.3
2025-10-15,16:53:15,21.2,59.4
2025-10-15,16:53:17,21.2,59.4
2025-10-15,16:53:19,21.3,59.5
2025-10-15,16:53:21,21.2,59.6
2025-10-15,16:53:23,21.2,59.5
2025-10-15,16:53:25,21.2,59.6
2025-10-15,16:53:27,21.2,59.6
2025-10-15,16:53:29,21.2,59.6
2025-10-15,16:53:31,21.2,59.6
2025-10-15,16:53:33,21.3,59.6
2025-10-15,16:53:35,21.2,59.5
2025-10-15,16:53:37,21.2,59.5
2025-10-15,16:53:39,21.3,59.5
2025-10-15,16:53:41,21.3,59.5
2025-10-15,16:53:43,21.3,59.4
2025-10-15,16:53:45,21.2,59.4
2025-10-15,16:53:47,21.2,59.5
2025-10-15,16:53:49,21.3,59.8
2025-10-15,16:53:51,21.3,60.0
2025-10-15,16:53:53,21.2,60.1
2025-10-15,16:53:55,21.3,60.0
2025-10-15,16:53:57,21.3,60.0
2025-10-15,16:53:59,21.3,60.0
2025-10-15,16:54:01,21.3,60.0
2025-10-15,16:54:03,21.2,59.9
2025-10-15,16:54:05,21.3,59.9
2025-10-15,16:54:07,21.3,59.9
2025-10-15,16:54:09,21.3,59.8
2025-10-15,16:54:11,21.3,59.8
2025-10-15,16:54:13,21.3,59.8
2025-10-15,16:54:15,21.3,59.9
2025-10-15,16:54:17,21.2,60.1
2025-10-15,16:54:19,21.3,60.2
2025-10-15,16:54:21,21.3,60.2
2025-10-15,16:54:23,21.3,60.2
2025-10-15,16:54:25,21.2,60.2
2025-10-15,16:54:27,21.3,60.1
2025-10-15,16:54:29,21.2,60.0
2025-10-15,16:54:31,21.3,59.9
2025-10-15,16:54:33,21.3,59.9
2025-10-15,16:54:35,21.3,59.9
2025-10-15,16:54:37,21.3,60.0
2025-10-15,16:54:39,21.3,60.1
2025-10-15,16:54:41,21.3,60.2
2025-10-15,16:54:43,21.3,60.2
2025-10-15,16:54:45,21.3,60.2
2025-10-15,16:54:47,21.3,60.1
2025-10-15,16:54:49,21.3,60.0
2025-10-15,16:54:51,21.3,59.9
2025-10-15,16:54:53,21.3,59.8
2025-10-15,16:54:55,21.3,59.8
2025-10-15,16:54:57,21.3,59.6
2025-10-15,16:54:59,21.3,59.6
2025-10-15,16:55:01,21.3,59.5
2025-10-15,16:55:03,21.3,59.4
2025-10-15,16:55:05,21.3,59.4
2025-10-15,16:55:07,21.2,59.4
2025-10-15,16:55:09,21.3,59.4
2025-10-15,16:55:11,21.3,59.3
2025-10-15,16:55:13,21.3,59.3
2025-10-15,16:55:15,21.3,59.3
2025-10-15,16:55:17,21.3,59.3
2025-10-15,16:55:19,21.3,59.4
2025-10-15,16:55:21,21.3,59.4
2025-10-15,16:55:23,21.3,59.4
2025-10-15,16:55:25,21.3,59.5
2025-10-15,16:55:27,21.3,59.5
2025-10-15,16:55:29,21.3,59.5
2025-10-15,16:55:31,21.3,59.6
2025-10-15,16:55:33,21.3,59.7
2025-10-15,16:55:35,21.3,59.9
2025-10-15,16:55:37,21.3,60.0
2025-10-15,16:55:39,21.3,60.0
2025-10-15,16:55:41,21.3,60.0
2025-10-15,16:55:43,21.2,59.9
2025-10-15,16:55:45,21.3,59.8
2025-10-15,16:55:47,21.3,59.7
2025-10-15,16:55:49,21.3,59.7
2025-10-15,16:55:51,21.3,59.6
2025-10-15,16:55:53,21.3,59.5
2025-10-15,16:55:55,21.3,59.5
2025-10-15,16:55:57,21.3,59.4
2025-10-15,16:55:59,21.2,59.3
2025-10-15,16:56:01,21.3,59.3
2025-10-15,16:56:03,21.3,59.2
2025-10-15,16:56:05,21.3,59.2
2025-10-15,16:56:07,21.3,59.2
2025-10-15,16:56:09,21.3,59.1
2025-10-15,16:56:11,21.2,59.1
2025-10-15,16:56:13,21.2,59.0
2025-10-15,16:56:15,21.2,59.0
2025-10-15,16:56:17,21.2,59.1
2025-10-15,16:56:19,21.3,59.1
2025-10-15,16:56:21,21.3,59.1
2025-10-15,16:56:23,21.2,59.1
2025-10-15,16:56:25,21.3,59.1
2025-10-15,16:56:27,21.3,59.1
2025-10-15,16:56:29,21.3,59.2
2025-10-15,16:56:31,21.3,59.1
2025-10-15,16:56:33,21.3,59.1
2025-10-15,16:56:35,21.2,59.1
2025-10-15,16:56:37,21.3,59.1
2025-10-15,16:56:39,21.2,59.1
2025-10-15,16:56:41,21.2,59.1
2025-10-15,16:56:43,21.2,59.2
2025-10-15,16:56:45,21.2,59.2
2025-10-15,16:56:47,21.2,59.2
2025-10-15,16:56:49,21.2,59.2
2025-10-15,16:56:51,21.3,59.3
2025-10-15,16:56:53,21.3,59.3
2025-10-15,16:56:55,21.2,59.3
2025-10-15,16:56:57,21.3,59.4
2025-10-15,16:56:59,21.3,59.4
2025-10-15,16:57:01,21.2,59.4
2025-10-15,16:57:03,21.2,59.4
2025-10-15,16:57:05,21.3,59.4
2025-10-15,16:57:07,21.2,59.4
2025-10-15,16:57:09,21.3,59.3
2025-10-15,16:57:11,21.2,59.4
2025-10-15,16:57:13,21.3,59.3
2025-10-15,16:57:15,21.2,59.3
2025-10-15,16:57:17,21.2,59.3
2025-10-15,16:57:19,21.3,59.3
2025-10-15,16:57:21,21.2,59.3
2025-10-15,16:57:23,21.2,59.2
2025-10-15,16:57:25,21.2,59.2
2025-10-15,16:57:27,21.2,59.1
2025-10-15,16:57:29,21.2,59.2
2025-10-15,16:57:31,21.2,59.1
2025-10-15,16:57:33,21.2,59.1
2025-10-15,16:57:35,21.2,59.2
2025-10-15,16:57:37,21.2,59.2
2025-10-15,16:57:39,21.2,59.1
2025-10-15,16:57:41,21.2,59.1
2025-10-15,16:57:43,21.2,59.1
2025-10-15,16:57:45,21.2,59.1
2025-10-15,16:57:47,21.2,59.1
2025-10-15,16:57:49,21.2,59.1
2025-10-15,16:57:51,21.2,59.2
2025-10-15,16:57:53,21.2,59.3
2025-10-15,16:57:55,21.2,59.4
2025-10-15,16:57:57,21.2,59.5
