Fecha,Hora,Temperatura (°C),Humedad (%)
2025-10-14,18:27:05,28.7,85.8
2025-10-14,18:27:07,28.6,84.2
2025-10-14,18:27:09,28.5,82.4
2025-10-14,18:27:12,28.4,80.4
2025-10-14,18:27:14,28.3,77.8
2025-10-14,18:27:16,28.2,75.2
2025-10-14,18:27:18,28.1,73.5
2025-10-14,18:27:20,28.0,72.0
2025-10-14,18:27:22,27.9,69.9
2025-10-14,18:27:24,27.9,68.4
2025-10-14,18:27:26,27.8,66.9
2025-10-14,18:27:29,27.8,65.7
2025-10-14,18:27:31,27.7,64.1
2025-10-14,18:27:34,27.7,61.6
2025-10-14,18:27:36,27.6,59.9
2025-10-14,18:27:38,27.6,58.3
2025-10-14,18:27:41,27.5,56.6
2025-10-14,18:27:44,27.5,55.5
2025-10-14,18:27:47,27.4,54.1
2025-10-14,18:27:49,27.4,53.0
2025-10-14,18:27:52,27.3,52.2
2025-10-14,18:27:54,27.3,51.4
2025-10-14,18:27:56,27.3,50.8
2025-10-14,18:27:58,27.2,50.3
2025-10-14,18:28:01,27.2,49.8
2025-10-14,18:28:03,27.2,49.4
2025-10-14,18:28:06,27.2,48.9
2025-10-14,18:28:08,27.1,48.6
2025-10-14,18:28:10,27.1,48.3
2025-10-14,18:28:12,27.1,48.2
2025-10-14,18:28:14,27.0,48.0
2025-10-14,18:28:17,27.0,47.8
2025-10-14,18:28:19,27.0,47.6
2025-10-14,18:28:21,27.0,47.2
2025-10-14,18:28:24,26.9,46.7
2025-10-14,18:28:26,26.9,46.3
2025-10-14,18:28:28,26.9,45.8
2025-10-14,18:28:31,26.9,45.5
2025-10-14,18:28:33,26.8,45.4
2025-10-14,18:28:35,26.8,45.1
2025-10-14,18:28:38,26.8,44.9
2025-10-14,18:28:40,26.8,44.7
2025-10-14,18:28:42,26.8,44.6
2025-10-14,18:28:44,26.7,44.4
2025-10-14,18:28:46,26.7,44.2
2025-10-14,18:28:49,26.7,44.2
2025-10-14,18:28:51,26.7,44.1
2025-10-14,18:28:54,26.7,44.0
2025-10-14,18:28:56,26.6,43.9
2025-10-14,18:28:59,26.6,43.8
2025-10-14,18:29:01,26.6,43.9
2025-10-14,18:29:04,26.6,43.9
2025-10-14,18:29:06,26.6,43.9
2025-10-14,18:29:09,26.6,43.9
2025-10-14,18:29:11,26.5,43.8
2025-10-14,18:29:13,26.5,43.8
2025-10-14,18:29:16,26.5,43.7
2025-10-14,18:29:18,26.5,43.6
2025-10-14,18:29:21,26.5,43.6
2025-10-14,18:29:23,26.5,43.6
2025-10-14,18:29:26,26.4,43.6
2025-10-14,18:29:28,26.4,43.5
2025-10-14,18:29:30,26.4,43.5
2025-10-14,18:29:33,26.4,43.4
2025-10-14,18:29:35,26.4,43.3
2025-10-14,18:29:37,26.4,43.4
2025-10-14,18:29:40,26.4,43.4
2025-10-14,18:29:42,26.4,43.4
2025-10-14,18:29:44,26.3,43.4
2025-10-14,18:29:46,26.3,43.5
2025-10-14,18:29:49,26.3,43.4
2025-10-14,18:29:52,26.3,43.5
2025-10-14,18:29:54,26.3,43.4
2025-10-14,18:29:56,26.3,43.4
2025-10-14,18:29:58,26.3,43.3
2025-10-14,18:30:00,26.3,43.3
2025-10-14,18:30:02,26.2,43.3
2025-10-14,18:30:04,26.2,43.4
2025-10-14,18:30:07,26.2,43.4
2025-10-14,18:30:09,26.2,43.4
2025-10-14,18:30:12,26.2,43.4
2025-10-14,18:30:14,26.2,43.4
2025-10-14,18:30:16,26.2,43.5
2025-10-14,18:30:18,26.2,43.4
2025-10-14,18:30:21,26.2,43.3
2025-10-14,18:30:23,26.2,43.3
2025-10-14,18:30:25,26.2,43.3
2025-10-14,18:30:27,26.1,43.4
2025-10-14,18:30:29,26.1,43.3
2025-10-14,18:30:31,26.1,43.4
2025-10-14,18:30:34,26.1,43.3
2025-10-14,18:30:36,26.1,43.2
2025-10-14,18:30:38,26.1,43.2
2025-10-14,18:30:41,26.1,43.2
2025-10-14,18:30:43,26.1,43.2
2025-10-14,18:30:45,26.1,43.3
2025-10-14,18:30:47,26.1,43.3
2025-10-14,18:30:50,26.1,43.3
2025-10-14,18:30:52,26.1,43.2
2025-10-14,18:30:54,26.1,43.2
2025-10-14,18:30:56,26.1,43.2
2025-10-14,18:30:58,26.0,43.2
2025-10-14,18:31:00,26.0,43.1
2025-10-14,18:31:02,26.0,43.1
2025-10-14,18:31:05,26.0,43.1
2025-10-14,18:31:07,26.0,43.1
2025-10-14,18:31:09,26.0,43.1
2025-10-14,18:31:11,26.0,43.0
2025-10-14,18:31:13,26.0,43.0
2025-10-14,18:31:15,26.0,43.0
2025-10-14,18:31:18,26.0,43.0
2025-10-14,18:31:20,26.0,43.0
2025-10-14,18:31:22,26.0,43.0
2025-10-14,18:31:25,26.0,43.0
2025-10-14,18:31:27,26.0,43.0
2025-10-14,18:31:29,26.0,43.1
2025-10-14,18:31:32,26.0,42.9
2025-10-14,18:31:34,26.0,43.0
2025-10-14,18:31:37,26.0,43.0
2025-10-14,18:31:39,26.0,43.0
2025-10-14,18:31:42,25.9,43.0
2025-10-14,18:31:44,25.9,43.0
2025-10-14,18:31:46,25.9,43.0
2025-10-14,18:31:49,25.9,43.1
2025-10-14,18:31:51,25.9,43.0
2025-10-14,18:31:53,25.9,43.0
2025-10-14,18:31:55,25.9,43.0
2025-10-14,18:31:58,25.9,43.0
2025-10-14,18:32:00,25.9,43.0
2025-10-14,18:32:03,25.9,42.9
2025-10-14,18:32:06,25.9,43.0
2025-10-14,18:32:09,25.9,42.9
2025-10-14,18:32:11,25.9,43.0
2025-10-14,18:32:13,25.9,42.9
2025-10-14,18:32:15,25.9,43.0
2025-10-14,18:32:17,25.9,42.9
2025-10-14,18:32:19,25.9,43.0
2025-10-14,18:32:22,25.9,43.0
2025-10-14,18:32:24,25.9,43.0
2025-10-14,18:32:26,25.8,43.0
2025-10-14,18:32:28,25.8,43.1
2025-10-14,18:32:31,25.9,43.1
2025-10-14,18:32:34,25.9,43.1
2025-10-14,18:32:36,25.8,43.1
2025-10-14,18:32:38,25.8,43.1
2025-10-14,18:32:40,25.8,43.1
2025-10-14,18:32:42,25.9,43.2
2025-10-14,18:32:44,25.8,43.2
2025-10-14,18:32:47,25.8,43.2
2025-10-14,18:32:50,25.8,43.1
2025-10-14,18:32:52,25.8,43.1
2025-10-14,18:32:54,25.8,43.1
2025-10-14,18:32:56,25.8,43.0
2025-10-14,18:32:58,25.8,42.9
2025-10-14,18:33:00,25.8,43.0
2025-10-14,18:33:03,25.8,42.9
2025-10-14,18:33:05,25.8,42.9
2025-10-14,18:33:08,25.8,42.9
2025-10-14,18:33:10,25.8,42.9
2025-10-14,18:33:12,25.8,42.9
2025-10-14,18:33:15,25.8,42.8
2025-10-14,18:33:17,25.8,42.8
2025-10-14,18:33:20,25.8,42.9
2025-10-14,18:33:32,25.8,42.9
2025-10-14,18:33:34,25.8,43.0
2025-10-14,18:33:36,25.8,43.0
2025-10-14,18:33:38,25.8,43.0
2025-10-14,18:33:41,25.8,43.0
2025-10-14,18:33:43,25.8,43.1
2025-10-14,18:33:45,25.8,43.0
2025-10-14,18:33:47,25.8,43.1
2025-10-14,18:33:50,25.8,43.1
2025-10-14,18:33:52,25.8,43.1
2025-10-14,18:33:54,25.8,43.1
2025-10-14,18:33:57,25.8,43.1
2025-10-14,18:33:59,25.8,43.1
2025-10-14,18:34:01,25.8,43.1
2025-10-14,18:44:15,25.6,43.6
2025-10-14,18:44:17,25.6,43.7
2025-10-14,18:44:19,25.6,43.7
2025-10-14,18:44:22,25.6,43.7
2025-10-14,18:44:24,25.6,43.7
2025-10-14,18:44:27,25.6,43.7
2025-10-14,18:44:29,25.6,43.8
2025-10-14,18:44:31,25.6,43.7
2025-10-14,18:44:33,25.6,43.7
2025-10-14,18:44:41,25.6,43.6
2025-10-14,18:44:43,25.6,43.7
2025-10-14,18:44:46,25.6,43.6
2025-10-14,18:44:48,25.6,43.6
2025-10-14,18:44:50,25.6,43.6
2025-10-14,18:44:52,25.6,43.6
2025-10-14,18:44:54,25.6,47.6
2025-10-14,18:44:57,26.0,61.5
2025-10-14,18:44:59,27.1,75.5
2025-10-14,18:45:02,28.3,85.5
2025-10-14,18:45:04,28.9,89.6
2025-10-14,18:45:06,29.4,89.7
2025-10-14,18:45:09,29.6,89.9
2025-10-14,18:45:11,29.7,90.3
2025-10-14,18:45:13,29.7,90.4
2025-10-14,18:45:15,29.6,90.4
2025-10-14,18:45:17,29.6,90.3
2025-10-14,18:45:20,29.5,90.2
2025-10-14,18:45:22,29.4,89.8
2025-10-14,18:45:24,29.4,89.3
2025-10-14,18:45:27,29.2,88.5
2025-10-14,18:45:29,29.1,86.7
2025-10-14,18:45:31,29.0,84.4
2025-10-14,18:45:34,28.8,81.7
2025-10-14,18:45:36,28.7,78.6
2025-10-14,18:45:38,28.5,76.9
2025-10-14,18:45:40,28.4,76.0
2025-10-14,18:45:43,28.3,74.8
2025-10-14,18:45:45,28.2,73.9
2025-10-14,18:45:47,28.1,72.0
2025-10-14,18:45:49,28.0,70.9
2025-10-14,18:45:52,27.9,70.1
2025-10-14,18:45:55,27.8,68.6
2025-10-14,18:45:57,27.7,67.8
2025-10-14,18:45:59,27.6,66.5
2025-10-14,18:46:02,27.5,65.5
2025-10-14,18:46:04,27.4,64.7
2025-10-14,18:46:07,27.3,63.2
2025-10-14,18:46:09,27.3,61.8
2025-10-14,18:46:11,27.2,60.5
2025-10-14,18:46:14,27.2,58.5
2025-10-14,18:46:16,27.2,56.7
2025-10-14,18:46:19,27.2,54.5
2025-10-14,18:46:21,27.1,52.8
2025-10-14,18:46:24,27.1,51.7
2025-10-14,18:46:26,27.1,51.1
2025-10-14,18:46:28,27.1,50.8
2025-10-14,18:46:30,27.0,50.7
2025-10-14,18:46:32,27.0,50.5
2025-10-14,18:46:35,27.0,50.4
2025-10-14,18:46:37,26.9,50.2
2025-10-14,18:46:39,26.9,50.1
2025-10-14,18:46:42,26.9,50.0
2025-10-14,18:46:44,26.9,49.6
2025-10-14,18:46:46,26.8,49.3
2025-10-14,18:46:48,26.8,49.0
2025-10-14,18:46:50,26.8,48.6
2025-10-14,18:46:52,26.8,48.2
2025-10-14,18:46:55,26.8,48.1
2025-10-14,18:46:57,26.7,48.1
2025-10-14,18:47:00,26.7,47.9
2025-10-14,18:47:02,26.7,47.6
2025-10-14,18:47:05,26.7,47.3
2025-10-14,18:47:07,26.6,47.2
2025-10-14,18:47:09,26.6,47.0
2025-10-14,18:47:11,26.6,46.9
2025-10-14,18:47:14,26.6,46.8
2025-10-14,18:47:16,26.6,46.8
2025-10-14,18:47:18,26.6,46.9
2025-10-14,18:47:20,26.5,46.7
2025-10-14,18:47:22,26.5,46.6
2025-10-14,18:47:25,26.5,46.4
2025-10-14,18:47:27,26.5,46.5
2025-10-14,18:47:29,26.4,46.7
2025-10-14,18:47:31,26.4,46.8
2025-10-14,18:47:33,26.4,46.8
2025-10-14,18:47:35,26.4,46.7
2025-10-14,18:47:37,26.4,46.6
2025-10-14,18:47:40,26.4,46.4
2025-10-14,18:47:42,26.3,46.2
2025-10-14,18:47:44,26.3,45.9
2025-10-14,18:47:46,26.3,45.9
2025-10-14,18:47:49,26.3,45.7
2025-10-14,18:47:51,26.3,45.7
2025-10-14,18:47:53,26.2,45.6
2025-10-14,18:47:55,26.2,45.6
2025-10-14,18:47:57,26.2,45.3
2025-10-14,18:48:00,26.2,45.4
2025-10-14,18:48:02,26.2,45.6
2025-10-14,18:48:04,26.1,45.7
2025-10-14,18:48:06,26.1,45.7
2025-10-14,18:48:09,26.1,45.7
2025-10-14,18:48:11,26.1,45.6
2025-10-14,18:48:13,26.1,45.5
2025-10-14,18:48:15,26.1,45.3
2025-10-14,18:48:17,26.1,45.1
2025-10-14,18:48:19,26.0,44.9
2025-10-14,18:48:22,26.0,44.7
2025-10-14,18:48:24,26.0,44.5
2025-10-14,18:48:26,26.0,44.4
2025-10-14,18:48:28,26.0,44.3
2025-10-14,18:48:30,26.0,44.2
2025-10-14,18:48:33,26.0,44.2
2025-10-14,18:48:35,26.0,44.0
2025-10-14,18:48:37,25.9,44.0
2025-10-14,18:48:39,25.9,44.0
2025-10-14,18:48:42,25.9,44.0
2025-10-14,18:48:44,25.9,43.9
2025-10-14,18:48:46,25.9,43.8
2025-10-14,18:48:49,25.9,43.8
2025-10-14,18:48:51,25.9,43.8
2025-10-14,18:48:53,25.9,43.7
2025-10-14,18:48:55,25.9,43.6
2025-10-14,18:48:57,25.9,43.6
2025-10-14,18:48:59,25.9,43.6
2025-10-14,18:49:02,25.8,43.7
2025-10-14,18:49:04,25.8,43.7
2025-10-14,18:49:06,25.8,43.7
2025-10-14,18:49:09,25.8,43.7
2025-10-14,18:49:11,25.8,43.7
2025-10-14,18:49:13,25.8,43.7
2025-10-14,18:49:15,25.8,43.6
2025-10-14,18:49:17,25.8,43.7
2025-10-14,18:49:19,25.8,43.6
2025-10-14,18:49:22,25.8,43.6
2025-10-14,18:49:24,25.8,43.6
2025-10-14,18:49:26,25.8,43.6
2025-10-14,18:49:28,25.8,43.6
2025-10-14,18:49:30,25.8,43.6
2025-10-14,18:49:33,25.7,43.6
2025-10-14,18:49:35,25.7,43.6
2025-10-14,18:49:37,25.7,43.5
2025-10-14,18:49:39,25.7,43.5
2025-10-14,18:49:41,25.8,43.5
2025-10-14,18:49:43,25.7,43.5
2025-10-14,18:49:46,25.7,43.5
2025-10-14,18:49:48,25.7,43.5
2025-10-14,18:49:50,25.7,43.4
2025-10-14,18:49:52,25.7,43.4
2025-10-14,18:49:54,25.7,43.4
2025-10-14,18:49:57,25.7,43.3
2025-10-14,18:49:59,25.7,43.4
2025-10-14,18:50:01,25.7,43.3
2025-10-14,18:50:03,25.7,43.3
2025-10-14,18:50:06,25.7,43.3
2025-10-14,18:50:08,25.7,43.3
2025-10-14,18:50:10,25.7,43.4
2025-10-14,18:50:12,25.7,43.5
2025-10-14,18:50:14,25.6,43.6
2025-10-14,18:50:17,25.7,43.7
2025-10-14,18:50:19,25.6,43.8
2025-10-14,18:50:21,25.6,43.8
2025-10-14,18:50:24,25.6,43.8
2025-10-14,18:50:26,25.6,43.8
2025-10-14,18:50:28,25.6,43.8
2025-10-14,18:50:31,25.6,43.9
2025-10-14,18:50:33,25.6,43.9
2025-10-14,18:50:35,25.6,43.9
2025-10-14,18:50:38,25.6,43.9
2025-10-14,18:50:40,25.6,43.9
2025-10-14,18:50:42,25.6,44.0
2025-10-14,18:50:44,25.6,44.0
2025-10-14,18:50:46,25.6,44.1
2025-10-14,18:50:48,25.6,44.1
2025-10-14,18:50:51,25.6,44.1
2025-10-14,18:50:53,25.6,44.2
2025-10-14,18:50:55,25.5,44.1
2025-10-14,18:50:57,25.6,44.1
2025-10-14,18:50:59,25.5,44.2
2025-10-14,18:51:01,25.5,44.3
2025-10-14,18:51:04,25.5,44.2
2025-10-14,18:51:06,25.5,44.3
2025-10-14,18:51:08,25.5,44.3
2025-10-14,18:51:10,25.5,44.3
2025-10-14,18:51:12,25.5,44.2
2025-10-14,18:51:15,25.5,44.2
2025-10-14,18:51:17,25.5,44.2
2025-10-14,18:51:19,25.5,44.2
2025-10-14,18:51:21,25.5,44.1
2025-10-14,18:51:24,25.5,44.1
2025-10-14,18:51:26,25.5,44.1
2025-10-14,18:51:28,25.5,44.1
2025-10-14,18:51:31,25.5,44.1
2025-10-14,18:51:33,25.5,44.1
2025-10-14,18:51:35,25.5,44.0
2025-10-14,18:51:37,25.5,44.0
2025-10-14,18:51:39,25.5,44.0
2025-10-14,18:51:41,25.5,44.1
2025-10-14,18:51:44,25.5,44.0
2025-10-14,18:51:46,25.5,44.0
2025-10-14,18:51:48,25.5,44.1
2025-10-14,18:51:50,25.5,44.1
2025-10-14,18:51:52,25.5,44.2
2025-10-14,18:51:55,25.5,44.1
2025-10-14,18:51:57,25.5,44.2
2025-10-14,18:51:59,25.5,44.2
2025-10-14,18:52:02,25.5,44.2
2025-10-14,18:52:04,25.5,44.2
2025-10-14,18:52:06,25.5,44.2
2025-10-14,18:52:08,25.5,44.2
2025-10-14,18:52:11,25.4,44.3
2025-10-14,18:52:13,25.5,44.3
2025-10-14,18:52:16,25.5,44.5
2025-10-14,18:52:18,25.4,44.5
2025-10-14,18:52:20,25.4,44.5
2025-10-14,18:52:23,25.5,44.5
2025-10-14,18:52:25,25.5,44.5
2025-10-14,18:52:27,25.4,44.5
2025-10-14,18:52:30,25.4,44.6
2025-10-14,18:52:32,25.5,44.5
2025-10-14,18:52:35,25.4,44.5
2025-10-14,18:52:37,25.4,44.5
2025-10-14,18:52:39,25.5,44.6
2025-10-14,18:52:41,25.4,44.6
2025-10-14,18:52:43,25.4,44.7
2025-10-14,18:52:45,25.4,44.8
2025-10-14,18:52:47,25.4,44.7
2025-10-14,18:52:49,25.4,44.8
2025-10-14,18:52:52,25.4,44.8
2025-10-14,18:52:54,25.4,44.8
2025-10-14,18:52:57,25.4,44.8
2025-10-14,18:52:59,25.4,44.8
2025-10-14,18:53:01,25.4,44.8
2025-10-14,18:53:03,25.4,44.8
2025-10-14,18:53:05,25.4,44.9
2025-10-14,18:53:07,25.4,44.8
2025-10-14,18:53:09,25.4,44.9
2025-10-14,18:53:12,25.4,44.8
2025-10-14,18:53:14,25.4,44.8
2025-10-14,18:53:17,25.4,44.9
2025-10-14,18:53:19,25.4,44.8
2025-10-14,18:53:22,25.4,44.8
2025-10-14,18:53:24,25.4,44.6
2025-10-14,18:53:26,25.4,44.7
2025-10-14,18:53:28,25.4,44.7
2025-10-14,18:53:31,25.4,44.6
2025-10-14,18:53:33,25.4,44.6
2025-10-14,18:53:35,25.4,44.7
2025-10-14,18:53:38,25.4,44.6
2025-10-14,18:53:40,25.4,44.6
2025-10-14,18:53:42,25.4,44.5
2025-10-14,18:53:44,25.3,44.4
2025-10-14,18:53:46,25.3,44.4
2025-10-14,18:53:49,25.3,44.4
2025-10-14,18:53:51,25.3,44.3
2025-10-14,18:53:53,25.3,44.3
2025-10-14,18:53:55,25.3,44.2
2025-10-14,18:53:57,25.3,44.2
2025-10-14,18:54:00,25.3,44.3
2025-10-14,18:54:02,25.3,44.3
2025-10-14,18:54:04,25.3,44.2
2025-10-14,18:54:06,25.3,44.2
2025-10-14,18:54:09,25.3,44.3
2025-10-14,18:54:11,25.3,44.2
2025-10-14,18:54:14,25.3,44.3
2025-10-14,18:54:16,25.3,44.3
2025-10-14,18:54:18,25.3,44.4
2025-10-14,18:54:21,25.3,44.4
2025-10-14,18:54:23,25.3,44.3
2025-10-14,18:54:25,25.3,44.3
2025-10-14,18:54:27,25.3,44.3
2025-10-14,18:54:29,25.3,44.3
2025-10-14,18:54:32,25.3,44.3
2025-10-14,18:54:35,25.3,44.2
2025-10-14,18:54:37,25.3,44.1
2025-10-14,18:54:39,25.3,44.0
2025-10-14,18:54:41,25.3,44.0
2025-10-14,18:54:44,25.3,43.9
2025-10-14,18:54:46,25.3,43.9
2025-10-14,18:54:48,25.3,43.9
2025-10-14,18:54:51,25.3,43.9
2025-10-14,18:54:53,25.3,43.9
2025-10-14,18:54:55,25.3,43.9
2025-10-14,18:54:58,25.3,43.9
2025-10-14,18:55:00,25.3,43.8
2025-10-14,18:55:02,25.3,43.8
2025-10-14,18:55:05,25.3,43.7
2025-10-14,18:55:07,25.3,43.7
2025-10-14,18:55:09,25.3,43.7
2025-10-14,18:55:11,25.3,43.7
2025-10-14,18:55:14,25.3,43.8
2025-10-14,18:55:16,25.3,43.8
2025-10-14,18:55:19,25.3,43.9
2025-10-14,18:55:21,25.3,43.9
2025-10-14,18:55:24,25.3,44.0
2025-10-14,18:55:26,25.3,44.1
2025-10-14,18:55:28,25.3,44.2
2025-10-14,18:55:31,25.3,44.3
2025-10-14,18:55:33,25.3,44.2
2025-10-14,18:55:35,25.3,44.3
2025-10-14,18:55:37,25.3,44.4
2025-10-14,18:55:39,25.3,44.4
2025-10-14,18:55:42,25.3,44.5
2025-10-14,18:55:44,25.3,44.5
2025-10-14,18:55:46,25.3,44.5
2025-10-14,18:55:48,25.3,44.5
2025-10-14,18:55:50,25.3,44.5
2025-10-14,18:55:53,25.3,44.5
2025-10-14,18:55:55,25.3,44.6
2025-10-14,18:55:57,25.3,44.6
2025-10-14,18:56:00,25.3,44.6
2025-10-14,18:56:02,25.3,44.7
2025-10-14,18:56:07,25.3,44.6
2025-10-14,18:56:09,25.3,44.6
2025-10-14,18:56:11,25.3,44.8
2025-10-14,18:56:17,25.3,44.8
2025-10-14,18:56:19,25.3,44.8
2025-10-14,18:56:22,25.3,44.9
2025-10-14,18:56:24,25.3,44.9
2025-10-14,18:56:26,25.3,44.9
2025-10-14,18:56:28,25.3,44.9
2025-10-14,18:56:30,25.3,44.9
2025-10-14,18:56:33,25.3,44.9
2025-10-14,18:56:35,25.3,44.9
2025-10-14,18:56:37,25.2,45.0
2025-10-14,18:56:39,25.3,44.9
2025-10-14,18:56:42,25.2,45.0
2025-10-14,18:56:44,25.3,45.0
2025-10-14,18:56:46,25.2,45.0
2025-10-14,18:56:48,25.2,45.0
2025-10-14,18:56:51,25.2,45.0
2025-10-14,18:56:53,25.3,45.1
2025-10-14,18:56:55,25.3,45.1
2025-10-14,18:56:57,25.2,45.1
2025-10-14,18:56:59,25.2,45.1
2025-10-14,18:57:01,25.3,45.1
2025-10-14,18:57:04,25.3,45.1
2025-10-14,18:57:06,25.3,45.2
2025-10-14,18:57:08,25.3,45.1
2025-10-14,18:57:10,25.3,45.2
2025-10-14,18:57:12,25.3,45.2
2025-10-14,18:57:14,25.2,45.2
2025-10-14,18:57:16,25.2,45.3
2025-10-14,18:57:18,25.2,45.2
2025-10-14,18:57:21,25.3,45.2
2025-10-14,18:57:23,25.3,45.3
2025-10-14,18:57:25,25.2,45.2
2025-10-14,18:57:27,25.2,45.3
2025-10-14,18:57:30,25.3,45.2
2025-10-14,18:57:32,25.2,45.2
2025-10-14,18:57:34,25.3,45.2
2025-10-14,18:57:37,25.3,45.2
2025-10-14,18:57:39,25.2,45.2
2025-10-14,18:57:41,25.2,45.2
2025-10-14,18:57:43,25.2,45.2
2025-10-14,18:57:46,25.2,45.2
2025-10-14,18:57:48,25.2,45.1
2025-10-14,18:57:50,25.2,45.2
2025-10-14,18:57:52,25.2,45.2
2025-10-14,18:57:54,25.2,45.2
2025-10-14,18:57:57,25.3,45.2
2025-10-14,18:57:59,25.3,45.2
2025-10-14,18:58:01,25.2,45.2
2025-10-14,18:58:03,25.2,45.2
2025-10-14,18:58:05,25.2,45.1
2025-10-14,18:58:08,25.2,45.2
2025-10-14,18:58:10,25.3,45.1
2025-10-14,18:58:13,25.2,45.2
2025-10-14,18:58:15,25.2,45.2
2025-10-14,18:58:17,25.3,45.2
